State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
California,San Francisco,6,75,9/10/2016,40,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,9/11/2016,33,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,9/12/2016,42,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,9/13/2016,41,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,9/14/2016,30,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,9/15/2016,31,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,9/16/2016,27,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,9/17/2016,24,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,9/18/2016,23,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,9/19/2016,32,Good,NO2,06-075-0005,1
California,San Francisco,6,75,9/20/2016,28,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,9/21/2016,28,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,9/22/2016,25,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,9/23/2016,25,Good,NO2,06-075-0005,1
California,San Francisco,6,75,9/24/2016,22,Good,NO2,06-075-0005,1
California,San Francisco,6,75,9/25/2016,45,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,9/26/2016,58,Moderate,Ozone,06-075-0005,1
California,San Francisco,6,75,9/27/2016,35,Good,NO2,06-075-0005,1
California,San Francisco,6,75,9/28/2016,31,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,9/29/2016,43,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,9/30/2016,35,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,10/1/2016,33,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,10/2/2016,33,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,10/3/2016,29,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,10/4/2016,29,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,10/5/2016,36,Good,NO2,06-075-0005,1
California,San Francisco,6,75,10/6/2016,36,Good,NO2,06-075-0005,1
California,San Francisco,6,75,10/7/2016,38,Good,NO2,06-075-0005,1
California,San Francisco,6,75,10/8/2016,43,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,10/9/2016,36,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,10/10/2016,37,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,10/11/2016,38,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,10/12/2016,27,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,10/13/2016,22,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,10/14/2016,33,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,10/15/2016,31,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,10/16/2016,35,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,10/17/2016,39,Good,NO2,06-075-0005,1
California,San Francisco,6,75,10/18/2016,30,Good,NO2,06-075-0005,1
California,San Francisco,6,75,10/19/2016,35,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,10/20/2016,46,Good,NO2,06-075-0005,1
California,San Francisco,6,75,10/21/2016,33,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,10/22/2016,28,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,10/23/2016,41,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,10/24/2016,33,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,10/25/2016,22,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,10/26/2016,23,Good,NO2,06-075-0005,1
California,San Francisco,6,75,10/27/2016,25,Good,NO2,06-075-0005,1
California,San Francisco,6,75,10/28/2016,27,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,10/29/2016,28,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,10/30/2016,37,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,10/31/2016,33,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,11/1/2016,34,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,11/2/2016,37,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,11/3/2016,36,Good,NO2,06-075-0005,1
California,San Francisco,6,75,11/4/2016,55,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,11/5/2016,41,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,11/6/2016,22,Good,NO2,06-075-0005,1
California,San Francisco,6,75,11/7/2016,35,Good,NO2,06-075-0005,1
California,San Francisco,6,75,11/8/2016,38,Good,NO2,06-075-0005,1
California,San Francisco,6,75,11/9/2016,45,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,11/10/2016,45,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,11/11/2016,52,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,11/12/2016,27,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,11/13/2016,43,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,11/14/2016,25,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,11/15/2016,32,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,11/16/2016,48,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,11/17/2016,54,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,11/18/2016,54,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,11/19/2016,42,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,11/20/2016,49,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,11/21/2016,51,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,11/22/2016,52,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,11/23/2016,52,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,11/24/2016,55,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,11/25/2016,60,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,11/26/2016,45,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,11/27/2016,43,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,11/28/2016,48,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,11/29/2016,48,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,11/30/2016,51,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,12/1/2016,43,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,12/2/2016,46,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,12/3/2016,57,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,12/4/2016,55,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,12/5/2016,47,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,12/7/2016,21,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,12/8/2016,32,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,12/9/2016,28,Good,NO2,06-075-0005,1
California,San Francisco,6,75,12/10/2016,24,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,12/11/2016,30,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,12/12/2016,41,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,12/13/2016,59,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,12/14/2016,39,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,12/15/2016,34,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,12/16/2016,43,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,12/17/2016,48,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,12/18/2016,56,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,12/19/2016,27,Good,NO2,06-075-0005,1
California,San Francisco,6,75,12/20/2016,31,Good,NO2,06-075-0005,1
California,San Francisco,6,75,12/21/2016,40,Good,NO2,06-075-0005,1
California,San Francisco,6,75,12/22/2016,36,Good,NO2,06-075-0005,1
California,San Francisco,6,75,12/23/2016,32,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,12/24/2016,30,Good,Ozone,06-075-0005,1
California,San Francisco,6,75,12/25/2016,37,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,12/26/2016,31,Good,NO2,06-075-0005,1
California,San Francisco,6,75,12/27/2016,55,Moderate,NO2,06-075-0005,1
California,San Francisco,6,75,12/28/2016,40,Good,PM2.5,06-075-0005,1
California,San Francisco,6,75,12/29/2016,66,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,12/30/2016,61,Moderate,PM2.5,06-075-0005,1
California,San Francisco,6,75,12/31/2016,28,Good,Ozone,06-075-0005,1
California,San Mateo,6,81,1/1/2016,36,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,1/2/2016,41,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,1/3/2016,58,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,1/4/2016,30,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,1/5/2016,31,Good,NO2,06-081-1001,1
California,San Mateo,6,81,1/6/2016,31,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,1/7/2016,25,Good,NO2,06-081-1001,1
California,San Mateo,6,81,1/8/2016,33,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,1/9/2016,29,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,1/10/2016,45,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,1/11/2016,45,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,1/12/2016,53,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,1/13/2016,34,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,1/14/2016,31,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,1/15/2016,31,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,1/16/2016,24,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,1/17/2016,20,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,1/18/2016,23,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,1/19/2016,30,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,1/20/2016,35,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,1/21/2016,33,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,1/22/2016,37,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,1/23/2016,36,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,1/24/2016,32,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,1/25/2016,25,Good,NO2,06-081-1001,1
California,San Mateo,6,81,1/26/2016,38,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,1/27/2016,52,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,1/28/2016,42,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,1/29/2016,34,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,1/30/2016,36,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,1/31/2016,34,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,2/1/2016,37,Good,NO2,06-081-1001,1
California,San Mateo,6,81,2/2/2016,25,Good,NO2,06-081-1001,1
California,San Mateo,6,81,2/3/2016,42,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,2/4/2016,28,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,2/5/2016,35,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,2/6/2016,47,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,2/7/2016,31,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,2/8/2016,29,Good,NO2,06-081-1001,1
California,San Mateo,6,81,2/9/2016,45,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,2/10/2016,55,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,2/11/2016,54,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,2/12/2016,40,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,2/13/2016,28,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,2/14/2016,24,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,2/15/2016,33,Good,NO2,06-081-1001,1
California,San Mateo,6,81,2/16/2016,38,Good,NO2,06-081-1001,1
California,San Mateo,6,81,2/17/2016,36,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,2/18/2016,37,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,2/19/2016,35,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,2/20/2016,31,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,2/21/2016,32,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,2/22/2016,32,Good,NO2,06-081-1001,1
California,San Mateo,6,81,2/24/2016,32,Good,NO2,06-081-1001,1
California,San Mateo,6,81,2/25/2016,40,Good,NO2,06-081-1001,1
California,San Mateo,6,81,2/26/2016,26,Good,NO2,06-081-1001,1
California,San Mateo,6,81,2/27/2016,32,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,2/28/2016,30,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,2/29/2016,26,Good,NO2,06-081-1001,1
California,San Mateo,6,81,3/1/2016,28,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,3/2/2016,26,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,3/3/2016,19,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,3/4/2016,19,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,3/5/2016,39,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,3/6/2016,41,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,3/7/2016,33,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,3/8/2016,33,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,3/9/2016,22,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,3/10/2016,30,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,3/11/2016,38,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,3/12/2016,34,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,3/13/2016,34,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,3/14/2016,40,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,3/15/2016,37,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,3/16/2016,43,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,3/17/2016,36,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,3/18/2016,40,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,3/19/2016,35,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,3/20/2016,29,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,3/21/2016,39,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,3/22/2016,34,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,3/23/2016,29,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,3/24/2016,31,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,3/25/2016,44,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,3/26/2016,34,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,3/27/2016,41,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,3/28/2016,38,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,3/29/2016,36,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,3/30/2016,37,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,3/31/2016,37,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,4/1/2016,35,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,4/2/2016,39,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,4/3/2016,37,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,4/4/2016,35,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,4/5/2016,42,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,4/6/2016,67,Moderate,Ozone,06-081-1001,1
California,San Mateo,6,81,4/7/2016,53,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,4/8/2016,51,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,4/9/2016,27,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,4/10/2016,33,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,4/11/2016,30,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,4/12/2016,41,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,4/13/2016,46,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,4/14/2016,43,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,4/15/2016,40,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,4/16/2016,45,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,4/17/2016,54,Moderate,Ozone,06-081-1001,1
California,San Mateo,6,81,4/18/2016,51,Moderate,Ozone,06-081-1001,1
California,San Mateo,6,81,4/19/2016,44,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,4/20/2016,40,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,4/21/2016,34,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,4/22/2016,44,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,4/23/2016,40,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,4/24/2016,43,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,4/25/2016,40,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,4/26/2016,44,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,4/27/2016,42,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,4/28/2016,46,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,4/29/2016,42,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,4/30/2016,39,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,5/1/2016,42,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,5/2/2016,53,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,5/3/2016,48,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,5/4/2016,39,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,5/5/2016,32,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,5/6/2016,30,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,5/7/2016,28,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,5/8/2016,31,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,5/9/2016,36,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,5/10/2016,51,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,5/11/2016,48,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,5/12/2016,52,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,5/13/2016,39,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,5/14/2016,30,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,5/15/2016,29,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,5/16/2016,40,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,5/17/2016,43,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,5/18/2016,64,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,5/19/2016,52,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,5/20/2016,35,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,5/21/2016,33,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,5/22/2016,28,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,5/23/2016,27,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,5/24/2016,25,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,5/25/2016,29,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,5/26/2016,41,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,5/27/2016,56,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,5/28/2016,60,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,5/29/2016,61,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,5/30/2016,56,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,5/31/2016,56,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/1/2016,48,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/2/2016,54,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/3/2016,52,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/4/2016,52,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/5/2016,44,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/6/2016,37,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/7/2016,32,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/8/2016,29,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/9/2016,29,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/10/2016,35,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/11/2016,44,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,6/12/2016,59,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/13/2016,47,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/14/2016,43,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/15/2016,38,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/16/2016,33,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/17/2016,31,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/18/2016,36,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,6/19/2016,43,Good,Ozone,06-081-1001,1
California,San Mateo,6,81,6/20/2016,52,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/21/2016,59,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/22/2016,54,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/23/2016,47,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/24/2016,41,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/25/2016,61,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/26/2016,58,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/27/2016,56,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/28/2016,59,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/29/2016,54,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,6/30/2016,67,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/1/2016,62,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/2/2016,42,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/3/2016,36,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/4/2016,36,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/5/2016,42,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/6/2016,42,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/7/2016,30,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/8/2016,26,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/9/2016,30,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/10/2016,39,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/11/2016,50,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/12/2016,47,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/13/2016,48,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/14/2016,60,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/15/2016,51,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/16/2016,47,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/17/2016,36,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/18/2016,30,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/19/2016,31,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/20/2016,38,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/21/2016,34,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/22/2016,51,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/23/2016,60,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/24/2016,60,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/25/2016,55,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/26/2016,45,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/27/2016,44,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/28/2016,32,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/29/2016,36,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/30/2016,35,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,7/31/2016,39,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/1/2016,44,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/2/2016,46,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/3/2016,56,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/4/2016,40,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/5/2016,28,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/6/2016,53,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/7/2016,51,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/8/2016,44,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/9/2016,43,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/10/2016,42,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/11/2016,52,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/12/2016,51,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/13/2016,40,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/14/2016,40,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/15/2016,32,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/16/2016,49,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/17/2016,46,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/18/2016,40,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/19/2016,58,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/20/2016,54,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/21/2016,46,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/22/2016,47,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/23/2016,52,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/24/2016,52,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/25/2016,50,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/26/2016,38,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/27/2016,48,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/28/2016,53,Moderate,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/29/2016,42,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/30/2016,38,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,8/31/2016,38,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,9/1/2016,38,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,9/2/2016,48,Good,PM2.5,06-081-1001,1
California,San Mateo,6,81,9/3/2016,45,Good,PM2.5,06-081-1001,1
